id,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,celeb_names,celeb_id
3818,715334,2011,'02/nm0000102_rm1614199040_1958-7-8_2011.jpg',1.0,'Kevin Bacon',203.75870068 405.46940136 383.2503313  584.96103198,4.4806525553274925,4.116196183738224,'Dana Barron',10939
3819,715334,1984,'02/nm0000102_rm1617003520_1958-7-8_1984.jpg',1.0,'Kevin Bacon', 755.712  296.96  1048.576  589.824,3.332569342992709,,'Dana Brown',10939
3820,715334,2005,'02/nm0000102_rm1617205760_1958-7-8_2005.jpg',1.0,'Kevin Bacon',215.364  31.236 254.272  70.144,2.459898523968918,1.8377550237982667,'Dana Brunetti',10939
3821,715334,2013,'02/nm0000102_rm1633463552_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 75.816 285.48  142.272 351.936,1.8783108513688704,0.8021237584698909,'Dana Daurey',10939
3822,715334,1984,'02/nm0000102_rm1633780736_1958-7-8_1984.jpg',1.0,'Kevin Bacon',669.32558359 247.88710974 825.31701128 403.87853743,1.2977719203543772,,'Dana Davis',10939
3823,715334,2015,'02/nm0000102_rm1646525440_1958-7-8_2015.jpg',1.0,'Kevin Bacon', 789.8441502   511.79845013 1204.86470031  926.81900024,4.2990945226844435,,'Dana Delany',10939
3824,715334,2013,'02/nm0000102_rm1653403648_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 893.78408476  527.79481456 1359.38871787  993.39944767,4.150738557328233,2.0642239441118653,'Dana Elcar',10939
3825,715334,2013,'02/nm0000102_rm16556800_1958-7-8_2013.jpg',1.0,'Kevin Bacon',279.94236452 124.9210509  418.55754678 263.53623316,3.6244170182602495,,'Dana Eskelson',10939
3826,715334,2013,'02/nm0000102_rm1667017984_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 83.42 276.06 144.48 337.12,0.9748866123681104,,'Dana Ferguson',10939
3827,715334,2005,'02/nm0000102_rm1667537408_1958-7-8_2005.jpg',1.0,'Kevin Bacon',111.606  60.342 187.968 136.704,4.012123486382325,,'Dana Fuchs',10939
3828,715334,2013,'02/nm0000102_rm1670180864_1958-7-8_2013.jpg',1.0,'Kevin Bacon',4135.40333506 1834.89935098 4601.00796817 2300.50398408,3.8213590207966215,3.6003480275892965,'Dana Gould',10939
3829,715334,2013,'02/nm0000102_rm1672391424_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 591.872  526.336 1179.648 1114.112,2.706029982315954,,'Dana Hill',10939
3830,715334,2013,'02/nm0000102_rm1683795200_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 84.39  77.43 146.16 139.2 ,3.2369013083765505,3.132187586903962,'Dana Ivgy',10939
3831,715334,2005,'02/nm0000102_rm1684314624_1958-7-8_2005.jpg',1.0,'Kevin Bacon',103.062  60.342 179.424 136.704,3.711027272593184,,'Dana Kimmell',10939
3832,715334,2013,'02/nm0000102_rm1692390656_1958-7-8_2013.jpg',1.0,'Kevin Bacon',233.43597043 124.9210509  372.05115269 263.53623316,3.2984025342282908,,'Dana Lyn Baron',10939
3833,715334,2013,'02/nm0000102_rm1700572416_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 57.46   64.532 120.224 127.296,2.639534642831668,2.301128791709481,'Dana Plato',10939
3834,715334,2013,'02/nm0000102_rm1705945856_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 498.71800451  399.38400361 1361.92       1291.34201174,2.6137034948782807,,'Dana Snyder',10939
3835,715334,2007,'02/nm0000102_rm17078784_1958-7-8_2007.jpg',1.0,'Kevin Bacon', 83.25804437 116.33966212 231.57132424 264.65294198,4.811519783863443,,'Dana Wasdin',10939
3836,715334,2004,'02/nm0000102_rm1709218048_1958-7-8_2004.jpg',1.0,'Kevin Bacon',223.81748087 357.52596939 303.07257398 436.7810625 ,2.06695672458318,,'Dana Wheeler-Nicholson',10939
3837,715334,2013,'02/nm0000102_rm1722723072_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 491.22600107  491.22600107 1039.50325227 1039.50325227,2.5027065653643668,,'Dana White',10939
3838,715334,2013,'02/nm0000102_rm1725945088_1958-7-8_2013.jpg',1.0,'Kevin Bacon',390.63 112.23 452.4  174.  ,1.764488427657268,,'Dana Wynter',10939
3839,715334,2007,'02/nm0000102_rm1741068544_1958-7-8_2007.jpg',1.0,'Kevin Bacon',150.66877142  55.19973506 272.76867531 177.29963895,3.519432910500571,,'Danai Gurira',10939
3840,715334,2013,'02/nm0000102_rm1745549056_1958-7-8_2013.jpg',1.0,'Kevin Bacon',1706.99646178  452.85619745 1993.76144586  739.62118153,2.657825783233447,2.2213851365054467,'Danay Garcia',10939
3841,715334,1984,'02/nm0000102_rm1767998464_1958-7-8_1984.jpg',1.0,'Kevin Bacon',493.568 215.04  638.976 360.448,0.7475841625274487,,'Dandy Nichols',10939
3842,715334,2005,'02/nm0000102_rm1794546432_1958-7-8_2005.jpg',1.0,'Kevin Bacon',188.52241389 215.34247301 248.08554692 274.90560605,3.5559015718797236,3.4157966976359906,'Dane Christensen',10939
3843,715334,2013,'02/nm0000102_rm1795880704_1958-7-8_2013.jpg',1.0,'Kevin Bacon',501.15 345.15 639.6  483.6 ,2.0625592171798037,,'Dane Clark',10939
3844,715334,1984,'02/nm0000102_rm1801552896_1958-7-8_1984.jpg',1.0,'Kevin Bacon',1214.464  428.032 1507.328  720.896,3.20830393798074,2.4010210387753923,'Dane Cook',10939
3845,715334,2005,'02/nm0000102_rm1811323648_1958-7-8_2005.jpg',1.0,'Kevin Bacon',143.406 138.942 183.024 178.56 ,3.3342974460554835,1.6107974590964875,'Dane DeHaan',10939
3846,715334,2013,'02/nm0000102_rm1812657920_1958-7-8_2013.jpg',1.0,'Kevin Bacon',534.13777009 179.34592336 760.26824299 405.47639626,3.3423327267992238,3.047345364351797,'Dania Ramirez',10939
3847,715334,1984,'02/nm0000102_rm1818330112_1958-7-8_1984.jpg',1.0,'Kevin Bacon',416.09402466 604.29676314 583.4284893  771.63122778,1.6156499541182652,,'Danica McKellar',10939
3848,715334,2005,'02/nm0000102_rm1828100864_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 88.82003366  77.79252946 187.46757154 176.44006733,4.428817930450238,,'Danica Patrick',10939
3849,715334,1984,'02/nm0000102_rm1835107328_1958-7-8_1984.jpg',1.0,'Kevin Bacon',227.89128618 303.17238157 903.37314472 978.65424011,4.190661849899227,3.499732725766836,'Danica Stewart',10939
3850,715334,2005,'02/nm0000102_rm1844878080_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 95.20408081  74.16628507 189.34016162 168.30236588,4.686179322935846,,'Daniel Alfredson',10939
3851,715334,2005,'02/nm0000102_rm1857393664_1958-7-8_2005.jpg',1.0,'Kevin Bacon',308.   52.  364.8 108.8,1.6155911273080268,,'Daniel Anthony',10939
3852,715334,2005,'02/nm0000102_rm1861655296_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 96.996  44.388 175.36  122.752,3.8436037440635897,,'Daniel Auteuil',10939
3853,715334,2013,'02/nm0000102_rm1871507456_1958-7-8_2013.jpg',1.0,'Kevin Bacon',1352.169  757.809 1703.832 1109.472,4.193410464496531,2.375457901020292,'Daniel Baldwin',10939
3854,715334,2005,'02/nm0000102_rm1878432512_1958-7-8_2005.jpg',1.0,'Kevin Bacon',138.94528236  50.8793754  195.00307969 106.93717273,3.471272474887712,,'Daniel Benson',10939
3855,715334,1995,'02/nm0000102_rm1895471360_1958-7-8_1995.jpg',1.0,'Kevin Bacon',114.40681177 199.4994206  368.73463826 453.82724708,2.4701668424101957,,'Daniel Benzali',10939
3856,715334,2009,'02/nm0000102_rm1899137536_1958-7-8_2009.jpg',1.0,'Kevin Bacon',342.41 109.61 411.28 178.48,0.864477417695457,,'Daniel Booko',10939
3857,715334,2009,'02/nm0000102_rm1917553152_1958-7-8_2009.jpg',1.0,'Kevin Bacon',107.736  86.296 145.792 124.352,1.7955049493966748,1.7711931914563133,'Daniel Brocklebank',10939
3858,715334,1995,'02/nm0000102_rm1929025792_1958-7-8_1995.jpg',1.0,'Kevin Bacon',277.89626272 253.45982777 350.25556756 325.81913261,2.1124332744690983,,'Daniel Brühl',10939
3859,715334,2013,'02/nm0000102_rm1969015040_1958-7-8_2013.jpg',1.0,'Kevin Bacon',162.84867028   0.904      647.7786811  431.85245407,1.4830346026590011,,'Daniel Caltagirone',10939
3860,715334,2008,'02/nm0000102_rm199070976_1958-7-8_2008.jpg',1.0,'Kevin Bacon', 76.09296462  50.92730975 132.11968809 106.95403322,3.2294433668116582,2.948577533442021,'Daniel Clark',10939
3861,715334,2005,'02/nm0000102_rm1991611392_1958-7-8_2005.jpg',1.0,'Kevin Bacon',272.81177046  66.96502525 338.17679571 132.3300505 ,4.416335118412354,3.3887943166239918,'Daniel Clowes',10939
3862,715334,2013,'02/nm0000102_rm1997207296_1958-7-8_2013.jpg',1.0,'Kevin Bacon',1543.04371306  252.82572073 1863.64821115  573.43021881,4.234462765654278,2.9784764478925467,'Daniel Cosgrove',10939
3863,715334,1991,'02/nm0000102_rm2023535360_1958-7-8_1991.jpg',1.0,'Kevin Bacon',1202.39335048  356.21302145 1377.5028612   531.32253218,1.8819556476719783,,'Daniel Craig',10939
3864,715334,1994,'02/nm0000102_rm211654912_1958-7-8_1994.jpg',1.0,'Kevin Bacon',300.75848569  36.28910544 364.53887548 100.06949523,2.6801047060558187,1.6966344894983056,'Daniel Cudmore',10939
3865,715334,2008,'02/nm0000102_rm2124591104_1958-7-8_2008.jpg',1.0,'Kevin Bacon',591.872 624.64  884.736 917.504,2.3164011959659194,,'Daniel Curtis Lee',10939
3866,715334,1982,'02/nm0000102_rm2144466176_1958-7-8_1982.jpg',1.0,'Kevin Bacon', 526.80644988 1023.04413924  771.92529456 1268.16298392,3.5028597494992866,3.0456329212480946,'Daniel Dae Kim',10939
3867,715334,2009,'02/nm0000102_rm2155055616_1958-7-8_2009.jpg',1.0,'Kevin Bacon',296.98104914 135.51829506 538.20918025 376.74642618,1.6524883659505891,,'Daniel Davis',10939
3868,715334,2008,'02/nm0000102_rm215848192_1958-7-8_2008.jpg',1.0,'Kevin Bacon', 76.31459211 101.56678948 189.39148027 214.64367764,4.923367331491487,,'Daniel Day-Lewis',10939
3869,715334,2013,'02/nm0000102_rm2164509440_1958-7-8_2013.jpg',1.0,'Kevin Bacon',297.416  37.064 361.6   101.248,2.3918695561567875,,'Daniel E. Smith',10939
3870,715334,2009,'02/nm0000102_rm2171832832_1958-7-8_2009.jpg',1.0,'Kevin Bacon',170.982 109.158 309.12  247.296,3.6180793215452214,0.8103230381278138,'Daniel Eric Gold',10939
3871,715334,2013,'02/nm0000102_rm2177424128_1958-7-8_2013.jpg',1.0,'Kevin Bacon',564.13725786 434.4243522  951.22797484 821.51506918,3.93955564866772,,'Daniel Espinosa',10939
3872,715334,2007,'02/nm0000102_rm2177997056_1958-7-8_2007.jpg',1.0,'Kevin Bacon',133.58020611  56.03525254 182.78453339 105.23957983,2.9134358294305343,2.091006942968874,'Daniel Fathers',10939
3873,715334,2008,'02/nm0000102_rm2210241280_1958-7-8_2008.jpg',1.0,'Kevin Bacon',189.74487682  80.83291744 240.75275232 131.84079294,3.643032842976225,3.6092282777622624,'Daniel Gillies',10939
3874,715334,2004,'02/nm0000102_rm2210962176_1958-7-8_2004.jpg',1.0,'Kevin Bacon',30.83773421 15.7128671  75.62433552 60.49946841,3.1164247644113257,1.5501207523430147,'Daniel Giménez Cacho',10939
3875,715334,2009,'02/nm0000102_rm2222164480_1958-7-8_2009.jpg',1.0,'Kevin Bacon',162.42875408  95.15260654 282.55981963 215.2836721 ,3.2545165726790968,2.248022795390105,'Daniel Goddard',10939
3876,715334,2009,'02/nm0000102_rm2238941696_1958-7-8_2009.jpg',1.0,'Kevin Bacon',514.49124975  92.0753185  588.06923761 165.65330637,2.5822893495211057,1.7789985548420548,'Daniel Grao',10939
3877,715334,2009,'02/nm0000102_rm2255718912_1958-7-8_2009.jpg',1.0,'Kevin Bacon',217.35   70.518 285.936 139.104,1.985530884059853,1.058090294988559,'Daniel Guzmán',10939
3878,715334,2007,'02/nm0000102_rm2261883136_1958-7-8_2007.jpg',1.0,'Kevin Bacon',123.08805179 184.18207768 305.47012947 366.56415537,3.862005730022121,,'Daniel Hendler',10939
3879,715334,2009,'02/nm0000102_rm2272496128_1958-7-8_2009.jpg',1.0,'Kevin Bacon',398.65512824  72.34609994 489.46354245 163.15451415,3.378817428065968,1.6995072565910134,'Daniel Henney',10939
3880,715334,2013,'02/nm0000102_rm2277306624_1958-7-8_2013.jpg',1.0,'Kevin Bacon',1573.47844369  527.79481456 2509.64070991 1463.95708078,2.0322953025334094,,'Daniel Henshall',10939
3881,715334,2013,'02/nm0000102_rm2286016256_1958-7-8_2013.jpg',1.0,'Kevin Bacon',214.96193691 126.82043348 327.38272704 239.2412236 ,2.533613322651468,,'Daniel Hugh Kelly',10939
3882,715334,2007,'02/nm0000102_rm2295437568_1958-7-8_2007.jpg',1.0,'Kevin Bacon',295.222  88.502 341.088 134.368,1.7973339639098986,0.9235601123759328,'Daniel Huttlestone',10939
3883,715334,2013,'02/nm0000102_rm2315504384_1958-7-8_2013.jpg',1.0,'Kevin Bacon',461.14566174  82.72473986 552.28999409 173.86907221,3.255036907304212,1.810584568817832,'Daniel Kaluuya',10939
3884,715334,2013,'02/nm0000102_rm2319570688_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 65.992  94.92  130.176 159.104,1.0527903668504184,,'Daniel Lapaine',10939
3885,715334,2004,'02/nm0000102_rm2328402688_1958-7-8_2004.jpg',1.0,'Kevin Bacon',188.41915501  70.35134329 236.13562344 118.06781172,3.1796983399349608,2.539917566899896,'Daniel Letterle',10939
3886,715334,2013,'02/nm0000102_rm2332281600_1958-7-8_2013.jpg',1.0,'Kevin Bacon',133.55183466 121.48948605 241.2469721  229.1846235 ,1.543212599775526,,'Daniel Logan',10939
3887,715334,2007,'02/nm0000102_rm2345769216_1958-7-8_2007.jpg',1.0,'Kevin Bacon',274.80881255  86.81145537 344.66182149 156.66446431,4.015735176677598,,'Daniel Louis Rivas',10939
3888,715334,2013,'02/nm0000102_rm2346426624_1958-7-8_2013.jpg',1.0,'Kevin Bacon',399.78010684 133.86270228 490.92443919 225.00703463,2.535758049734641,2.4078299420543297,'Daniel MacPherson',10939
3889,715334,2015,'02/nm0000102_rm2351168512_1958-7-8_2015.jpg',1.0,'Kevin Bacon',123.07442041 244.10084082 484.10568164 605.13210205,4.97586535857987,4.852241905280438,'Daniel Mays',10939
3890,715334,2005,'02/nm0000102_rm2364119808_1958-7-8_2005.jpg',1.0,'Kevin Bacon',33.67  33.67  70.448 70.448,1.5805182779372515,1.1557711335306695,'Daniel McVicar',10939
3891,715334,2013,'02/nm0000102_rm2365836032_1958-7-8_2013.jpg',1.0,'Kevin Bacon',109.41891953  78.41465681 178.27451066 147.27024794,1.6887437993782248,,'Daniel Mindel',10939
3892,715334,2005,'02/nm0000102_rm2370411264_1958-7-8_2005.jpg',1.0,'Kevin Bacon',124.15663826  37.16292986 164.83018435  77.83647594,2.6368137048274347,,'Daniel Moder',10939
3893,715334,1998,'02/nm0000102_rm2376899328_1958-7-8_1998.jpg',1.0,'Kevin Bacon',538.4  77.6 595.2 134.4,4.0017453808828565,3.5575969408311288,'Daniel Myrick',10939
3894,715334,2007,'02/nm0000102_rm2379323648_1958-7-8_2007.jpg',1.0,'Kevin Bacon',177.89160814 100.34665458 227.09593543 149.55098187,3.553166642622932,2.8012033955479247,'Daniel Negreanu',10939
3895,715334,2013,'02/nm0000102_rm2382613248_1958-7-8_2013.jpg',1.0,'Kevin Bacon',164.59536352  89.04550343 277.01615365 201.46629356,3.6445531873676296,2.7985915792262204,'Daniel Newman',10939
3896,715334,2005,'02/nm0000102_rm2387188480_1958-7-8_2005.jpg',1.0,'Kevin Bacon',125.65310633  63.13355317 187.5586595  125.03910633,3.108287272287874,,'Daniel Petrie Jr.',10939
3897,715334,2015,'02/nm0000102_rm2401500160_1958-7-8_2015.jpg',1.0,'Kevin Bacon',526.49582177 405.46940136 887.527083   766.50066259,4.6035377363188665,4.005007973605177,'Daniel Quinn',10939
3898,715334,2005,'02/nm0000102_rm2403965696_1958-7-8_2005.jpg',1.0,'Kevin Bacon',108.73408805 108.73408805 229.69993711 229.69993711,4.003933470846562,,'Daniel Radcliffe',10939
3899,715334,2014,'02/nm0000102_rm2411132416_1958-7-8_2014.jpg',1.0,'Kevin Bacon', 434.4243522   520.89962264 1210.65378617 1297.12905661,2.935257801611636,,'Daniel Raymont',10939
3900,715334,2013,'02/nm0000102_rm2418650624_1958-7-8_2013.jpg',1.0,'Kevin Bacon',123.07442041 486.15368164 484.10568164 847.18494287,5.1572289246838885,4.405646849327543,'Daniel Rindress-Kay',10939
3901,715334,2013,'02/nm0000102_rm2434910208_1958-7-8_2013.jpg',1.0,'Kevin Bacon',507.144  65.992 571.328 130.176,2.9727185503888,,'Daniel Robaire',10939
3902,715334,2013,'02/nm0000102_rm2447089920_1958-7-8_2013.jpg',1.0,'Kevin Bacon',341.95088997  47.41039409 480.56607223 186.02557635,3.3937093685654487,,'Daniel Roebuck',10939
3903,715334,2013,'02/nm0000102_rm2448665856_1958-7-8_2013.jpg',1.0,'Kevin Bacon',177.18700687 126.82043348 402.93258712 352.56601373,3.1119002309382164,,'Daniel Ryan',10939
3904,715334,2013,'02/nm0000102_rm2463867136_1958-7-8_2013.jpg',1.0,'Kevin Bacon',153.282 146.354 214.768 207.84 ,2.3277738238811136,,'Daniel Sharman',10939
3905,715334,2005,'02/nm0000102_rm2464783104_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 43.902  69.918 121.408 147.424,3.7140579427899945,3.6934247405471714,'Daniel Smith',10939
3906,715334,2012,'02/nm0000102_rm2465248768_1958-7-8_2012.jpg',1.0,'Kevin Bacon',722.944 591.872 868.352 737.28 ,3.0854276237303817,,'Daniel Spink',10939
3907,715334,2013,'02/nm0000102_rm2480644352_1958-7-8_2013.jpg',1.0,'Kevin Bacon',374.85672869  81.03672758 454.08545626 160.26545515,2.653426039212804,,'Daniel Stamm',10939
3908,715334,2005,'02/nm0000102_rm2481560320_1958-7-8_2005.jpg',1.0,'Kevin Bacon',287.65287719  76.38849586 335.85619596 124.59181463,3.5722422444792428,3.203778211337045,'Daniel Stern',10939
3909,715334,2013,'02/nm0000102_rm2497421568_1958-7-8_2013.jpg',1.0,'Kevin Bacon',333.576  44.296 462.848 173.568,2.560616662901184,,'Daniel Tay',10939
3910,715334,2005,'02/nm0000102_rm2498337536_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 89.562  49.082 161.92  121.44 ,4.2899160662593125,,'Daniel Tosh',10939
3911,715334,2012,'02/nm0000102_rm2498803200_1958-7-8_2012.jpg',1.0,'Kevin Bacon',491.37512006 152.61019079 828.09204932 489.32712006,4.542139515329773,3.2825802453685275,'Daniel Travis',10939
3912,715334,2005,'02/nm0000102_rm2515114752_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 49.276  98.044 195.072 243.84 ,4.398142389634374,1.4915506738162008,'Daniel Van Thomas',10939
3913,715334,2007,'02/nm0000102_rm251959808_1958-7-8_2007.jpg',1.0,'Kevin Bacon', 39.34481481 116.97844444 213.49248147 291.12611109,3.4047064368926634,,'Daniel Wu',10939
3914,715334,2013,'02/nm0000102_rm2520897280_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 48.61740605  58.16008726 133.59753695 143.14021816,2.6986114555639515,,'Daniel Yabut',10939
3915,715334,2013,'02/nm0000102_rm2530976000_1958-7-8_2013.jpg',1.0,'Kevin Bacon',241.18703611 117.16998522 310.04262724 186.02557635,3.2680069645344965,2.4047343120332165,'Daniel Yelsky',10939
3916,715334,2005,'02/nm0000102_rm2531891968_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 54.23071175 107.93942351 214.83484702 268.54355877,3.912586161772469,,'Daniel Zacapa',10939
3917,715334,2013,'02/nm0000102_rm2535573504_1958-7-8_2013.jpg',1.0,'Kevin Bacon',163.12958058  86.7881309  248.10971148 171.76826179,3.5951885084207795,2.617426471861757,'Daniel Zelman',10939
3918,715334,2013,'02/nm0000102_rm2537674496_1958-7-8_2013.jpg',1.0,'Kevin Bacon',274.94555523 110.52062209 372.69651511 208.27158197,1.9159318566639119,,'Daniel von Bargen',10939
3919,715334,2005,'02/nm0000102_rm2548669184_1958-7-8_2005.jpg',1.0,'Kevin Bacon',100.46352974  58.38793827 147.26457015 105.18897868,3.966188908931024,2.6950723369679617,'Daniela Amavia',10939
3920,715334,1999,'02/nm0000102_rm2559482112_1958-7-8_1999.jpg',1.0,'Kevin Bacon',  0.6         71.51391821  94.55189094 177.28479552,3.622821142728092,2.1465785992864106,'Daniela Bianchi',10939
3921,715334,1986,'02/nm0000102_rm2579225344_1958-7-8_1986.jpg',1.0,'Kevin Bacon',322.0470632 138.6053128 458.604376  275.1626256,2.6489195894805704,,'Daniele Liotti',10939
3922,715334,2013,'02/nm0000102_rm2633215232_1958-7-8_2013.jpg',1.0,'Kevin Bacon',229.92834906 172.67226179 400.79261085 343.53652359,4.157734519457081,2.7593575386865083,'Daniele Luchetti',10939
3923,715334,2005,'02/nm0000102_rm2638321920_1958-7-8_2005.jpg',1.0,'Kevin Bacon',169.15734899  65.46544192 226.82604671 123.13413965,1.039073241346143,,'Daniella Alonso',10939
3924,715334,2013,'02/nm0000102_rm2648416512_1958-7-8_2013.jpg',1.0,'Kevin Bacon',317.95936698  52.04196242 409.10369932 143.18629476,3.5110424596294503,3.1009754004608947,'Daniella Evangelista',10939
3925,715334,2007,'02/nm0000102_rm2684394240_1958-7-8_2007.jpg',1.0,'Kevin Bacon', 76.55559978  52.80509985 118.75249965  95.00199972,4.0114228567948595,2.9043985156389613,'Daniella Kertesz',10939
3926,715334,2013,'02/nm0000102_rm2697713408_1958-7-8_2013.jpg',1.0,'Kevin Bacon',225.096  51.528 289.28  115.712,1.18251638889537,,'Daniella Monet',10939
3927,715334,2007,'02/nm0000102_rm2698090752_1958-7-8_2007.jpg',1.0,'Kevin Bacon',321.062  67.83  366.928 113.696,1.22478825822051,0.8008095949110787,'Daniella Pineda',10939
3928,715334,2013,'02/nm0000102_rm2700013568_1958-7-8_2013.jpg',1.0,'Kevin Bacon',1055.9833355   227.89128618 1392.70026477  564.60821545,5.1220947478668615,4.6968701294558866,'Daniella Van Graas',10939
3929,715334,2013,'02/nm0000102_rm2704187648_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 82.72473986  82.72473986 173.86907221 173.86907221,0.7361723227952135,,'Danielle',10939
3930,715334,2013,'02/nm0000102_rm2705695488_1958-7-8_2013.jpg',1.0,'Kevin Bacon',232.39854633  81.03672758 311.62727391 160.26545515,2.509988212321498,,'Danielle Bisutti',10939
3931,715334,1994,'02/nm0000102_rm27105536_1958-7-8_1994.jpg',1.0,'Kevin Bacon',193.778  73.138 301.6   180.96 ,3.3481326516679584,,'Danielle Campbell',10939
3932,715334,2013,'02/nm0000102_rm2714490624_1958-7-8_2013.jpg',1.0,'Kevin Bacon',449.50287118 108.90002454 523.36534971 182.76250307,2.5744601738663526,2.5308959367986485,'Danielle Chuchran',10939
3933,715334,2004,'02/nm0000102_rm2715392000_1958-7-8_2004.jpg',1.0,'Kevin Bacon',178.00968023  48.4916433  220.6603592   91.14232228,3.707779316103223,,'Danielle DiLorenzo',10939
3934,715334,2013,'02/nm0000102_rm2722472704_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 65.992  94.92  130.176 159.104,3.2181711291542214,1.1229477658544411,'Danielle Fishel',10939
3935,715334,2004,'02/nm0000102_rm2732169216_1958-7-8_2004.jpg',1.0,'Kevin Bacon', 95.46648573  51.15905905 151.91117716 107.60375049,3.5859446411645632,,'Danielle Harris',10939
3936,715334,2013,'02/nm0000102_rm2733568000_1958-7-8_2013.jpg',1.0,'Kevin Bacon',1020.52431179  493.72621949 1176.51573948  649.71764718,1.7517803792468405,,'Danielle Moinet',10939
3937,715334,2013,'02/nm0000102_rm2737742080_1958-7-8_2013.jpg',1.0,'Kevin Bacon',250.20581912 161.16945515 409.56727428 320.5309103 ,2.1538016470580046,,'Danielle Nicolet',10939
3938,715334,2013,'02/nm0000102_rm274509056_1958-7-8_2013.jpg',1.0,'Kevin Bacon',195.75 126.15 320.16 250.56,3.8253843032882284,,'Danielle Polanco',10939
3939,715334,1998,'02/nm0000102_rm2745998080_1958-7-8_1998.jpg',1.0,'Kevin Bacon', 85.56530523  55.54507985 130.08764329 100.06741792,2.446064115703582,1.7661411654477632,'Danielle Proulx',10939
3940,715334,2013,'02/nm0000102_rm2750345216_1958-7-8_2013.jpg',1.0,'Kevin Bacon',347.94908176 477.66198742 540.47044025 670.18334591,3.3536869104499254,2.18823094964426,'Danielle Sapia',10939
3941,715334,1998,'02/nm0000102_rm2762775296_1958-7-8_1998.jpg',1.0,'Kevin Bacon', 72.40998968  54.43849226 112.32185887  94.35036145,2.28300795760402,1.7120529979675465,'Danielle Spencer',10939
3942,715334,2005,'02/nm0000102_rm2763954944_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 69.93119008  83.8030281  194.20573223 208.07757025,4.0936893231920894,,'Danielle Staub',10939
3943,715334,2013,'02/nm0000102_rm2772804352_1958-7-8_2013.jpg',1.0,'Kevin Bacon',224.65629898  75.46543299 290.92218867 141.73132269,2.8269197225012235,,'Danielle Vasinova',10939
3944,715334,2013,'02/nm0000102_rm2777477120_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 869.17767453  753.65211793 1386.30667925 1270.78112264,3.7833656555078217,,'Danielle Watson',10939
3945,715334,2008,'02/nm0000102_rm2778902528_1958-7-8_2008.jpg',1.0,'Kevin Bacon',1131.2644309   303.17238157 1467.98136017  639.88931084,4.751071733502892,2.057210437419599,'Danielle von Zerneck',10939
3946,715334,1998,'02/nm0000102_rm2779552512_1958-7-8_1998.jpg',1.0,'Kevin Bacon', 79.54456547  51.66130707 120.82745307  92.94419467,1.949517907294864,1.885938647815191,'Danika Yarosh',10939
3947,715334,2000,'02/nm0000102_rm2780207104_1958-7-8_2000.jpg',1.0,'Kevin Bacon',129.658  65.098 167.856 103.296,1.5491355549472188,1.0634438920413167,'Danila Kozlovsky',10939
3948,715334,2005,'02/nm0000102_rm2780732160_1958-7-8_2005.jpg',1.0,'Kevin Bacon',181.044  90.804 342.912 252.672,4.192181836134708,,'Danis Tanovic',10939
3949,715334,2013,'02/nm0000102_rm2781599488_1958-7-8_2013.jpg',1.0,'Kevin Bacon', 52.04196242  72.49714738 143.18629476 163.64147973,2.4181100710092167,2.0107923192953163,'Danièle Thompson',10939
3950,715334,2013,'02/nm0000102_rm2783899648_1958-7-8_2013.jpg',1.0,'Kevin Bacon',624.64  329.728 917.504 622.592,2.9635747615639083,0.961798026034854,'Danièle Watts',10939
3951,715334,2000,'02/nm0000102_rm2796984320_1958-7-8_2000.jpg',1.0,'Kevin Bacon', 95.934  48.238 134.416  86.72 ,0.7507384052133395,,'Daniël Boissevain',10939
3952,715334,2005,'02/nm0000102_rm2797509376_1958-7-8_2005.jpg',1.0,'Kevin Bacon', 72.68636369  90.72645461 234.52118198 252.5612729 ,4.380376822004935,,'Dann Florek',10939
3953,715334,2013,'02/nm0000102_rm2811031552_1958-7-8_2013.jpg',1.0,'Kevin Bacon',2540.889  876.681 2892.552 1228.344,1.4590454988970605,,'Danneel Ackles',10939
3954,715334,2008,'02/nm0000102_rm2812456960_1958-7-8_2008.jpg',1.0,'Kevin Bacon', 929.91722314  284.44298096 1290.94848437  645.47424218,2.4591297035038,2.054649833875556,'Danny Aiello',10939
